project_id,sector,state_region,executing_agency,start_date,original_completion_date,physical_progress_pct,land_acquisition_pct,env_clearance_status,litigation_active,contractor_tier,original_budget_cr,delay_months,revised_budget_cr,expenditure_todate_cr,financial_progress_pct,cost_overrun_pct,risk_level,geo_latitude,geo_longitude,revised_completion_date
PRJ-IN-2026-9906,Power & Energy,North-East,NTPC,2023-05-23,2027-04-22,39.541024278061656,52.828718766583904,In-Review,False,Tier 1,514.5762910796198,34,514.5762910796198,332.11280895484657,64.54102427806166,0.0,Low Risk,26.98278832293557,68.78620023551777,2030-02-19
PRJ-IN-2026-9907,Railways,West,Railways,2019-05-05,2021-08-03,47.92416352821783,62.76281265937982,Pending,False,Tier 2,588.5482361986536,23,713.1207545951171,211.8015782185319,29.70066105266909,21.16606774681019,High Risk,31.589526714731498,70.20619320263185,2023-07-04
PRJ-IN-2026-9908,Urban Metro,South,PWD,2025-06-19,2028-06-18,57.327756606999735,85.13994570491388,Cleared,False,Tier 3,79.96170917850796,26,79.96170917850796,50.2608673796727,62.85616940411997,0.0,Low Risk,26.996277344181095,91.00482795655127,2030-08-18
PRJ-IN-2026-9909,Railways,North-East,Railways,2018-02-19,2020-09-19,19.181447092763037,29.62534922438276,Cleared,False,Tier 1,231.02450024921745,30,231.02450024921745,86.00105490844038,37.22594565323887,0.0,Low Risk,11.477481591937444,78.08919366508506,2023-03-21
PRJ-IN-2026-9910,Water Resources,South,CWD,2020-03-10,2025-06-09,36.22801887801427,98.35093895698824,Pending,True,Tier 3,175.85322905328036,60,202.2312134112724,23.308403761164907,11.525621276752767,14.999999999999988,Medium Risk,34.63014277119926,94.558851422439,2030-06-09
PRJ-IN-2026-9911,Highways,North,NHAI,2023-01-02,2025-05-03,49.11257793816506,69.05159101013,Cleared,True,Tier 1,598.6788431496653,18,598.6788431496653,443.69632422860064,74.11257793816506,0.0,Low Risk,30.213374267833395,90.7468463536054,2026-11-01
PRJ-IN-2026-9912,Power & Energy,East,NTPC,2022-03-01,2025-10-30,67.03752446109564,85.29033779919286,Pending,False,Tier 2,452.3076809260309,39,562.6236053838162,205.00336744327748,36.437036320832334,24.389575748952634,High Risk,10.84735279102783,88.9584524751749,2029-01-29
PRJ-IN-2026-9913,Water Resources,South,PWD,2020-09-13,2025-06-14,44.94998044229883,54.679836622446,Cleared,False,Tier 1,449.46990676740177,60,449.46990676740177,64.00680694265608,14.240509982747135,0.0,Low Risk,24.035902343625473,96.38563243898504,2030-06-14
PRJ-IN-2026-9914,Highways,North-East,PWD,2025-10-25,2027-10-25,15.460439205949994,76.04431757823905,Cleared,False,Tier 2,325.7975433076616,41,325.7975433076616,30.954746359095697,9.501221539250247,0.0,Low Risk,14.916284234212485,77.00034634711852,2031-03-26
PRJ-IN-2026-9915,Railways,South,Railways,2020-10-05,2023-11-05,42.51070027173181,82.14629808620374,Cleared,True,Tier 2,272.3599804404781,41,272.3599804404781,67.80375812145424,24.894904901886694,0.0,Low Risk,26.872972298145996,75.39800580684685,2027-04-06
PRJ-IN-2026-9916,Railways,North-East,Railways,2023-06-06,2025-06-05,53.13693105667191,66.40574159658125,Cleared,True,Tier 3,160.53627441894085,33,160.53627441894085,28.285845576748375,17.619597613765897,0.0,Low Risk,22.68544371301659,96.16025808861568,2028-03-05
PRJ-IN-2026-9917,Power & Energy,North,PWD,2021-04-06,2022-04-06,65.07742682307737,89.17617450218044,Cleared,True,Tier 3,299.2060473967797,44,299.2060473967797,152.92561193094986,51.11046827477852,0.0,Low Risk,23.630958278969015,82.82833956095264,2025-12-05
PRJ-IN-2026-9918,Railways,North-East,Railways,2021-07-11,2023-09-10,85.38060273319311,79.57868847675712,Cleared,False,Tier 1,462.5325758064444,29,531.912462177411,348.9871083744016,65.60987628411729,14.999999999999995,Medium Risk,25.66164995799096,95.350261577668,2026-02-08
PRJ-IN-2026-9919,Highways,North,PWD,2024-03-22,2026-08-21,23.249727972687285,76.64118031589288,Cleared,False,Tier 1,782.3981677068587,42,782.3981677068587,377.5049875818489,48.24972797268728,0.0,Low Risk,9.743833001951373,72.58898501948897,2030-02-19
PRJ-IN-2026-9920,Water Resources,North-East,CWD,2020-11-01,2023-04-02,55.972813506787965,86.71413812482473,Cleared,True,Tier 1,1013.9713589451597,0,1013.9713589451597,765.2838197033986,75.4739088981298,0.0,Low Risk,21.11799671344848,95.21703267049025,2023-04-02
PRJ-IN-2026-9921,Highways,North,NHAI,2021-03-14,2023-11-13,41.73745737545087,80.07637854008041,In-Review,False,Tier 2,477.42803756752147,20,477.42803756752147,318.6233330700762,66.73745737545087,0.0,Low Risk,21.634265889617037,97.1043091626515,2025-07-13
PRJ-IN-2026-9922,Railways,North-East,Railways,2024-04-03,2027-04-03,68.69497501005362,86.40717171057489,Cleared,False,Tier 1,1062.9262994587805,11,1169.8018198913426,616.4079835896761,52.69336849270172,10.054838278719874,Medium Risk,11.173352853914938,80.75900439551914,2028-03-02
PRJ-IN-2026-9923,Power & Energy,North-East,NTPC,2018-09-10,2020-06-10,87.42689250215167,86.11873886350878,Cleared,False,Tier 2,543.9046276158851,11,543.9046276158851,354.0235581158208,65.0892711958756,0.0,Low Risk,17.86549233911954,86.91649285065576,2021-05-10
PRJ-IN-2026-9924,Highways,East,PWD,2021-06-17,2024-10-16,47.70923676535924,45.59568624144899,Cleared,False,Tier 3,50.0,14,50.0,36.35461838267962,72.70923676535924,0.0,Low Risk,26.97658181562118,86.99349926416133,2025-12-16
PRJ-IN-2026-9925,Highways,North,PWD,2020-03-25,2024-05-25,84.41736663202703,77.07536591525297,In-Review,False,Tier 2,659.2726328402409,16,659.2726328402409,441.58268449140587,66.98028440662013,0.0,Low Risk,18.350298961484338,83.2466178885272,2025-09-24
PRJ-IN-2026-9926,Ports & Shipping,West,PWD,2021-11-10,2026-02-09,0.20214248096329657,96.05199412236345,Cleared,False,Tier 1,71.54935818706579,2,71.54935818706579,18.031971194519098,25.202142480963296,0.0,Low Risk,33.584487310665985,92.88793664054342,2026-04-10
PRJ-IN-2026-9927,Power & Energy,West,PWD,2022-08-11,2025-04-11,91.22241817484912,81.71857878076045,Cleared,True,Tier 1,1364.1465769471613,24,1364.1465769471613,698.1558179654496,51.17894438645004,0.0,Low Risk,31.77144946112594,74.78693747735983,2027-04-11
PRJ-IN-2026-9928,Highways,East,PWD,2021-06-07,2025-04-07,78.84894634377252,85.21016080395441,Cleared,False,Tier 2,50.0,0,50.0,17.185787767557017,34.37157553511403,0.0,Low Risk,24.455523690840614,86.99590603921412,2025-04-07
PRJ-IN-2026-9929,Urban Metro,West,PWD,2025-12-12,2028-03-12,13.383772870868327,69.76369563144004,Pending,True,Tier 1,50.0,60,50.0,19.191886435434164,38.38377287086833,0.0,Low Risk,26.913892304420536,77.50862891414084,2033-03-12
PRJ-IN-2026-9930,Railways,North-East,Railways,2025-04-21,2027-11-20,67.53025547567091,92.78588060091069,Cleared,False,Tier 3,1869.4135289938542,27,2149.8255583429323,1219.5287017636688,56.72686776985159,14.999999999999995,Medium Risk,25.67003604276286,86.65790762612387,2030-02-18
PRJ-IN-2026-9931,Highways,North-East,PWD,2019-02-23,2022-06-24,51.423080663556675,50.98171983818436,Cleared,False,Tier 2,2372.59614844468,19,2728.4855707113816,1312.7175038789167,48.11157947727976,14.999999999999991,Medium Risk,32.268300937614306,80.171467318064,2024-01-23
PRJ-IN-2026-9932,Power & Energy,East,NTPC,2023-02-23,2025-09-23,97.07014442580365,95.97491314170816,Pending,False,Tier 3,995.723330379574,23,995.723330379574,492.50777608200036,49.46231157346231,0.0,Low Risk,33.54942914273494,83.65309213056977,2027-08-24
PRJ-IN-2026-9933,Railways,North,Railways,2020-08-03,2022-04-03,30.43477305332527,71.51031350278531,Cleared,False,Tier 3,1333.1536554564775,55,1200.2740974986232,665.3692219662098,55.43477305332527,-9.967310025666606,Low Risk,10.562208015112384,70.1596873381516,2026-11-02
PRJ-IN-2026-9934,Highways,North,PWD,2023-09-21,2027-06-21,60.90069792435706,82.20126791551176,Cleared,False,Tier 2,53.53696028206284,2,53.53696028206284,35.775225462933825,66.82341558887505,0.0,Low Risk,21.364187111646455,79.45005565665707,2027-08-20
PRJ-IN-2026-9935,Water Resources,West,CWD,2021-11-19,2024-01-19,52.2858640166359,46.23885909506213,Cleared,False,Tier 1,864.3561415547244,16,864.3561415547244,653.1922226753784,75.56980176024159,0.0,Low Risk,21.750571305096276,79.92081746577797,2025-05-20
PRJ-IN-2026-9936,Highways,North-East,NHAI,2025-08-18,2028-01-17,22.1127973913261,78.49499162778028,Cleared,False,Tier 1,86.15918328515673,33,86.15918328515673,29.034881114362463,33.69911367226773,0.0,Low Risk,24.824382601402576,87.08883711044697,2030-10-17
PRJ-IN-2026-9937,Highways,East,PWD,2025-07-23,2029-07-23,81.36709912604931,77.04857670728558,Cleared,False,Tier 1,945.3198730522527,30,945.3198730522527,67.46363274153968,7.136593090306335,0.0,Low Risk,22.306074956730463,71.59126987434395,2032-01-22
PRJ-IN-2026-9938,Highways,North,NHAI,2018-06-15,2021-12-14,74.30223596803907,93.5486553972772,Cleared,True,Tier 3,145.33274168498377,60,145.33274168498377,52.943266445392155,36.4290013603056,0.0,Low Risk,8.53547876322409,74.11998956006755,2026-12-14
PRJ-IN-2026-9939,Urban Metro,South,DMRC,2018-11-13,2022-01-12,54.41338185781014,40.416818682896164,Cleared,False,Tier 2,217.53702650893848,47,217.53702650893848,164.42301753542847,75.58392250464654,0.0,Low Risk,20.20555706261863,92.77715287682088,2025-12-12
PRJ-IN-2026-9940,Power & Energy,South,PWD,2018-03-08,2019-09-06,94.4048948313187,94.88245647287872,Cleared,True,Tier 1,826.5880260861218,17,826.5880260861218,682.1955491346725,82.53150633754703,0.0,Low Risk,14.51158204770557,70.20274007053702,2021-02-04
PRJ-IN-2026-9941,Water Resources,North-East,CWD,2024-05-08,2026-03-08,92.66644113895101,88.87928789454773,Cleared,False,Tier 1,234.20316611169008,0,234.20316611169008,97.72847451821485,41.72807573045735,0.0,Low Risk,25.49446460059697,81.02053379464937,2026-03-08
PRJ-IN-2026-9942,Highways,West,PWD,2019-10-31,2023-03-01,81.79903095380308,94.24988629938098,In-Review,False,Tier 2,447.8683172503473,0,447.8683172503473,201.0452957546093,44.889376633942604,0.0,Low Risk,33.538711302571926,95.9620188688804,2023-03-01
PRJ-IN-2026-9943,Urban Metro,North,PWD,2023-10-14,2027-05-14,15.23811787190148,50.96961413155267,In-Review,False,Tier 2,107.71790031399134,60,107.71790031399134,29.02384926557315,26.944313972859053,0.0,Low Risk,31.501994639205705,89.68298890614757,2032-05-13
PRJ-IN-2026-9944,Power & Energy,South,PWD,2020-08-28,2023-11-28,89.41538073201379,76.68581240913288,Cleared,False,Tier 2,102.55425890308244,15,102.55425890308244,74.2340932593616,72.38518814661374,0.0,Low Risk,26.758115406726446,75.05494059100643,2025-02-26
PRJ-IN-2026-9945,Railways,North,Railways,2020-06-14,2022-12-14,30.58108456790489,76.40700177574573,Cleared,False,Tier 1,177.63841143875214,25,177.63841143875214,98.73335568685567,55.581084567904895,0.0,Low Risk,9.527490164850528,89.10492615668078,2025-01-13
PRJ-IN-2026-9946,Highways,West,PWD,2022-11-01,2025-04-01,57.00779828535937,50.505837018869585,Cleared,False,Tier 1,67.14450394790343,25,67.14450394790343,47.24934946510148,70.36964559565688,0.0,Low Risk,23.3945269425298,68.89045796959202,2027-05-02
PRJ-IN-2026-9947,Urban Metro,West,DMRC,2024-03-10,2027-05-10,97.47459786923962,95.74811865661269,In-Review,True,Tier 3,550.8866183592775,47,550.8866183592775,220.27970678744714,39.98639637381517,0.0,Low Risk,23.93436878178163,89.85489922386535,2031-04-09
PRJ-IN-2026-9948,Highways,North,NHAI,2022-07-14,2024-03-13,23.095941192997216,92.55375343154263,Cleared,True,Tier 2,363.31647196870983,60,363.31647196870983,174.7404767025429,48.095941192997216,0.0,Low Risk,13.715290390030077,81.74516070636328,2029-03-13
PRJ-IN-2026-9949,Power & Energy,South,NTPC,2022-08-07,2025-09-06,19.975275885078414,70.40966938978325,Cleared,False,Tier 1,50.0,0,50.0,22.48763794253921,44.97527588507842,0.0,Low Risk,11.968700621164205,70.46551778371139,2025-09-06
PRJ-IN-2026-9950,Railways,North-East,Railways,2023-11-23,2025-06-23,85.19331920163752,94.85632215841561,Cleared,False,Tier 1,1414.1734852746026,33,1626.299508065793,479.22631124123495,29.467285015119586,14.999999999999991,Medium Risk,23.66148923187453,69.28995575720447,2028-03-23
PRJ-IN-2026-9951,Highways,North-East,PWD,2019-05-16,2021-04-15,1.3058669368320786,68.0904553926398,Cleared,True,Tier 3,1450.7198620998226,60,1450.7198620998226,381.6244365501732,26.30586693683208,0.0,Low Risk,35.37701125571249,76.88651087575728,2026-04-15
PRJ-IN-2026-9952,Ports & Shipping,East,PWD,2022-09-26,2025-11-25,17.423155217982,57.95325619424688,Cleared,False,Tier 1,231.3814050817558,18,266.08861584401916,72.04023899938994,27.073777196698956,15.000000000000002,Medium Risk,20.82509989400837,92.90905607573731,2027-05-26
PRJ-IN-2026-9953,Urban Metro,East,DMRC,2020-04-14,2023-10-14,32.732742129902334,91.18545947246417,Cleared,True,Tier 2,131.53927657826586,51,131.53927657826586,14.113478368987519,10.729478476787882,0.0,Low Risk,33.95150130444272,69.12221360621795,2028-01-13
PRJ-IN-2026-9954,Railways,North-East,Railways,2019-03-29,2022-07-28,73.82834708630622,93.54102597553536,Cleared,False,Tier 3,1108.2647388134762,34,1108.2647388134762,501.76715432835124,45.27502651266792,0.0,Low Risk,22.058743646745697,69.92825750546012,2025-05-27
PRJ-IN-2026-9955,Power & Energy,West,NTPC,2020-08-17,2022-06-17,48.04648289188752,56.43775837729718,Cleared,False,Tier 2,84.50783372113459,42,84.50783372113459,61.730000301413334,73.04648289188752,0.0,Low Risk,14.928429250605046,80.15935233334844,2025-12-16
PRJ-IN-2026-9956,Railways,North-East,Railways,2019-07-17,2020-08-15,39.332856921065975,60.605594760505085,Cleared,False,Tier 2,1679.6444871002398,9,1679.6444871002398,1003.4981986855267,59.744678495505866,0.0,Low Risk,15.245492982498405,85.8487049257942,2021-05-15
PRJ-IN-2026-9957,Power & Energy,North,PWD,2020-08-01,2023-07-02,91.87442669483502,78.60350419247308,Cleared,False,Tier 1,243.48647904487765,27,280.0094509016093,166.49140084014158,59.459207646046174,14.999999999999991,Medium Risk,13.803589858111245,92.17980897048177,2025-09-30
PRJ-IN-2026-9958,Highways,South,PWD,2018-03-10,2019-04-09,75.59105953323196,75.11830525952247,Cleared,False,Tier 2,1231.3381347996249,10,1231.3381347996249,151.4307061506841,12.29806028669179,0.0,Low Risk,9.57833097454247,84.67947876982656,2020-02-07
PRJ-IN-2026-9959,Railways,North,Railways,2023-12-21,2027-11-20,63.283082781958655,87.53379113862583,Cleared,False,Tier 2,611.6133152856069,0,611.6133152856069,315.04701248873846,51.51081649385283,0.0,Low Risk,14.011179720765963,80.40271396457887,2027-11-20
PRJ-IN-2026-9960,Railways,North-East,Railways,2020-10-14,2022-09-14,34.0032677974352,91.66628138294487,Cleared,True,Tier 1,6228.585145947011,60,6228.585145947011,3675.068773654385,59.0032677974352,0.0,Low Risk,29.624018840159273,95.76538799125368,2027-09-14
PRJ-IN-2026-9961,Railways,West,Railways,2023-04-14,2028-06-13,85.88839258978928,80.33650978592873,Cleared,False,Tier 1,630.2829689883501,0,630.2829689883501,453.9657543816405,72.02570539233965,0.0,Low Risk,14.50265005819228,83.64164612062758,2028-06-13
PRJ-IN-2026-9962,Railways,North,Railways,2023-12-30,2025-12-29,25.308994421549613,79.82366201360817,Pending,False,Tier 2,2551.333027999914,55,2551.333027999914,1090.7844778333588,42.753512217433475,0.0,Low Risk,9.434568946744195,82.62265320867438,2030-07-30
PRJ-IN-2026-9963,Highways,North-East,PWD,2024-07-23,2027-12-23,94.59185524381986,81.68454596259731,Cleared,False,Tier 3,139.40852535392037,8,139.40852535392037,96.02225712200944,68.87832496487214,0.0,Low Risk,11.9094816441897,93.6261471492938,2028-08-22
PRJ-IN-2026-9964,Ports & Shipping,North-East,PWD,2018-08-16,2020-11-14,26.046871342029977,92.8331175131798,Cleared,False,Tier 1,78.8275517127901,34,78.8275517127901,40.23899890490011,51.046871342029974,0.0,Low Risk,17.56393092396593,86.80770347701755,2023-09-14
PRJ-IN-2026-9965,Highways,South,PWD,2022-02-01,2024-11-01,82.00853985315885,80.4826173433022,Cleared,False,Tier 3,190.76743950225855,8,190.76743950225855,150.4254753104014,78.85280407541481,0.0,Low Risk,19.522590328786954,90.19559165423777,2025-07-02
PRJ-IN-2026-9966,Highways,West,PWD,2021-05-02,2024-07-01,91.42114839882291,78.69699840837978,Cleared,False,Tier 2,286.08643441071376,22,286.08643441071376,223.3086029244276,78.05634104406344,0.0,Low Risk,19.23299966324167,91.14355730410495,2026-05-01
PRJ-IN-2026-9967,Railways,West,Railways,2020-10-21,2024-08-21,22.651135221460873,57.894756424017444,Cleared,False,Tier 1,279.9768303900895,50,279.9768303900895,133.4121380379417,47.65113522146087,0.0,Low Risk,22.696523061749108,75.72410523730584,2028-10-21
PRJ-IN-2026-9968,Power & Energy,North,NTPC,2024-06-15,2028-06-15,22.94310507370846,58.222228265458,Cleared,False,Tier 2,250.8177005871812,17,250.8177005871812,74.32956259101414,29.634895151739133,0.0,Low Risk,21.533598580010377,73.14933158218234,2029-11-14
PRJ-IN-2026-9969,Highways,West,PWD,2018-07-17,2022-03-17,7.859851482115243,43.7552496720086,In-Review,False,Tier 1,372.60415150891066,26,428.49477423524723,140.80274642232726,32.859851482115246,14.999999999999995,Medium Risk,14.96803205014894,73.49217382762365,2024-05-16
PRJ-IN-2026-9970,Railways,South,Railways,2020-06-25,2024-06-25,34.13319563587967,91.27703690572334,In-Review,False,Tier 2,645.4267800505235,19,645.4267800505235,322.4557756576083,49.96008619790563,0.0,Low Risk,11.283161689639945,77.26964241850735,2026-01-24
PRJ-IN-2026-9971,Power & Energy,North-East,NTPC,2024-05-10,2026-09-09,50.02578533048019,67.72418777140219,Pending,True,Tier 1,53.21471672378037,60,68.73898009336578,43.80679014253213,63.72918260211438,29.17287608645297,High Risk,8.446833721267444,81.79104146854304,2031-09-09
PRJ-IN-2026-9972,Highways,North-East,NHAI,2021-02-27,2024-09-27,8.59582966645338,76.57214555314414,Cleared,False,Tier 1,207.59421851389828,28,238.8750345756276,12.944214534832408,5.418822673465394,15.068250111038184,Medium Risk,26.86658801858467,78.02298940128397,2027-01-27
PRJ-IN-2026-9973,Ports & Shipping,North-East,PWD,2018-08-07,2021-03-07,14.633052739823583,69.89098781632215,Cleared,False,Tier 2,148.47070852742573,25,171.8893797332791,68.12500852384613,39.63305273982358,15.773260219558688,Medium Risk,22.214699969161593,72.73872742782792,2023-04-07
PRJ-IN-2026-9974,Railways,West,Railways,2019-05-22,2023-04-21,42.215644257342845,62.23822502030332,Cleared,False,Tier 2,324.1205151767852,30,324.1205151767852,182.7851655218947,56.39419813404841,0.0,Low Risk,30.307139297044074,73.13075119805222,2025-10-20
PRJ-IN-2026-9975,Power & Energy,North,NTPC,2020-05-30,2023-06-30,18.01375977616082,77.99992378314131,In-Review,False,Tier 2,226.22861957475,49,226.22861957475,45.116877488132445,19.943045920953878,0.0,Low Risk,19.610774542921668,70.12016092723871,2027-07-30
PRJ-IN-2026-9976,Highways,South,PWD,2019-12-27,2023-07-27,77.34926240806872,89.20928569035125,Cleared,False,Tier 3,1260.3865422642734,4,1260.3865422642734,723.204069263813,57.37954548170462,0.0,Low Risk,17.848934133441965,93.55283773427182,2023-11-25
PRJ-IN-2026-9977,Power & Energy,West,PWD,2023-05-09,2026-08-08,32.2452093919952,70.99126119733128,Cleared,False,Tier 3,434.8764842280442,27,434.8764842280442,248.90053692175513,57.234765720565974,0.0,Low Risk,21.486971223445245,79.77146250979351,2028-11-06
PRJ-IN-2026-9978,Urban Metro,South,PWD,2019-05-16,2023-02-13,4.6339511494625345,56.49913408253233,Cleared,False,Tier 3,892.4934785393525,24,892.4934785393525,264.4810814424906,29.633951149462533,0.0,Low Risk,11.441584461159085,77.61929367113947,2025-02-12
PRJ-IN-2026-9979,Highways,West,NHAI,2024-02-11,2026-04-12,15.45231545268223,73.67601672286878,Cleared,False,Tier 2,184.61454869586183,21,184.61454869586183,74.68085960999568,40.45231545268223,0.0,Low Risk,20.197216943424827,78.66296686010813,2028-01-11
